id	token	category	category_merged
385	xi	Arabic	Arabic
385	nżid	Arabic	Arabic
385	mat-	Arabic	Arabic
385	tweġiba	Arabic	Arabic
385	li	Arabic	Arabic
385	tajt	Arabic	Arabic
385	għall-	Arabic	Arabic
385	mistoqsija	Arabic	Arabic
385	31093	Symbol	Symbol
385	.	Symbol	Symbol
386	MR	Code-Switching	Code-Switching
386	SPEAKER	Code-Switching	Code-Switching
386	:	Symbol	Symbol
386	L-	Arabic	Arabic
386	Onor	Non-Arabic	Non-Arabic
386	.	Symbol	Symbol
386	Farrugia	Name (Arabic)	Name
386	,	Symbol	Symbol
386	domanda	Non-Arabic	Non-Arabic
386	supplimentari	Non-Arabic	Non-Arabic
386	.	Symbol	Symbol
387	ONOR	Non-Arabic	Non-Arabic
387	.	Symbol	Symbol
387	NOEL	Name (Non-Arabic)	Name
387	FARRUGIA	Name (Arabic)	Name
387	:	Symbol	Symbol
387	Ladarba	Arabic	Arabic
387	l-	Arabic	Arabic
387	Ministru	Non-Arabic	Non-Arabic
387	qed	Arabic	Arabic
387	iwieġeb	Arabic	Arabic
387	għan-	Arabic	Arabic
387	nom	Non-Arabic	Non-Arabic
387	tal-	Arabic	Arabic
387	ministru	Non-Arabic	Non-Arabic
387	sieħbu	Arabic	Arabic
387	,	Symbol	Symbol
387	jista'	Arabic	Arabic
387	jgħidilna	Arabic	Arabic
387	x'	Arabic	Arabic
387	se	Arabic	Arabic
387	jiġri	Arabic	Arabic
387	mill-	Arabic	Arabic
387	management	Code-Switching	Code-Switching
387	u	Arabic	Arabic
387	mill-	Arabic	Arabic
387	ħaddiema	Arabic	Arabic
387	ta'	Arabic	Arabic
387	l-	Arabic	Arabic
387	IPSE	Name (Non-Arabic)	Name
387	,	Symbol	Symbol
387	l-	Arabic	Arabic
387	MDC	Name (Non-Arabic)	Name
387	u	Arabic	Arabic
387	l-	Arabic	Arabic
387	METCO	Name (Non-Arabic)	Name
387	,	Symbol	Symbol
387	tliet	Arabic	Arabic
387	aġenziji	Non-Arabic	Non-Arabic
387	li	Arabic	Arabic
387	skond	Non-Arabic	Non-Arabic
387	ma	Arabic	Arabic
387	tħabbar	Arabic	Arabic
387	se	Arabic	Arabic
387	jiġu	Arabic	Arabic
387	amalgamati	Non-Arabic	Non-Arabic
387	f'	Arabic	Arabic
387	aġenzija	Non-Arabic	Non-Arabic
387	waħda	Arabic	Arabic
387	li	Arabic	Arabic
387	suppost	Non-Arabic	Non-Arabic
387	dalwaqt	Arabic	Arabic
387	għandha	Arabic	Arabic
387	tibda	Arabic	Arabic
387	topera	Mixed	Non-Arabic
387	.	Symbol	Symbol
388	MR	Code-Switching	Code-Switching
388	SPEAKER	Code-Switching	Code-Switching
388	:	Symbol	Symbol
388	Il-	Arabic	Arabic
388	Ministru	Non-Arabic	Non-Arabic
388	.	Symbol	Symbol
389	ONOR	Non-Arabic	Non-Arabic
389	.	Symbol	Symbol
389	NINU	Name (Non-Arabic)	Name
389	ZAMMIT	Name (Arabic)	Name
389	:	Symbol	Symbol
389	Mr	Code-Switching	Code-Switching
389	Speaker	Code-Switching	Code-Switching
389	,	Symbol	Symbol
389	ninforma	Mixed	Non-Arabic
389	lill-	Arabic	Arabic
389	Kamra	Non-Arabic	Non-Arabic
389	li	Arabic	Arabic
389	l-	Arabic	Arabic
389	Onor	Non-Arabic	Non-Arabic
389	.	Symbol	Symbol
389	Josef	Name (Arabic)	Name
389	Bonnici	Name (Non-Arabic)	Name
389	qiegħed	Arabic	Arabic
389	fuq	Arabic	Arabic
389	xogħol	Arabic	Arabic
389	ieħor	Arabic	Arabic
389	tal-	Arabic	Arabic
389	gvern	Non-Arabic	Non-Arabic
389	u	Arabic	Arabic
389	għal	Arabic	Arabic
389	din	Arabic	Arabic
389	ir-	Arabic	Arabic
389	raġuni	Non-Arabic	Non-Arabic
389	li	Arabic	Arabic
389	jien	Arabic	Arabic
389	qomt	Arabic	Arabic
389	nirrispondi	Mixed	Non-Arabic
389	f'	Arabic	Arabic
389	ismu	Arabic	Arabic
389	.	Symbol	Symbol
390	Issa	Arabic	Arabic
390	jekk	Arabic	Arabic
390	l-	Arabic	Arabic
390	Onor	Non-Arabic	Non-Arabic
390	.	Symbol	Symbol
390	Membru	Non-Arabic	Non-Arabic
390	għandu	Arabic	Arabic
390	xi	Arabic	Arabic
390	domanda	Non-Arabic	Non-Arabic
390	oħra	Arabic	Arabic
390	x'	Arabic	Arabic
390	jagħmel	Arabic	Arabic
390	lill-	Arabic	Arabic
390	Ministru	Non-Arabic	Non-Arabic
390	Bonnici	Name (Non-Arabic)	Name
390	,	Symbol	Symbol
390	nitolbu	Arabic	Arabic
390	jagħmililu	Arabic	Arabic
390	meta	Arabic	Arabic
390	jkun	Arabic	Arabic
390	preżenti	Non-Arabic	Non-Arabic
390	fil-	Arabic	Arabic
390	Kamra	Non-Arabic	Non-Arabic
390	għax	Arabic	Arabic
390	hu	Arabic	Arabic
390	l-	Arabic	Arabic
390	bniedem	Arabic	Arabic
390	responsabbli	Non-Arabic	Non-Arabic
390	.	Symbol	Symbol
391	MR	Code-Switching	Code-Switching
391	SPEAKER	Code-Switching	Code-Switching
391	:	Symbol	Symbol
391	L-	Arabic	Arabic
391	Onor	Non-Arabic	Non-Arabic
391	.	Symbol	Symbol
391	Farrugia	Name (Arabic)	Name
391	.	Symbol	Symbol
392	ONOR	Non-Arabic	Non-Arabic
392	.	Symbol	Symbol
392	NOEL	Name (Non-Arabic)	Name
392	FARRUGIA	Name (Arabic)	Name
392	:	Symbol	Symbol
392	Jiena	Arabic	Arabic
392	nirrispetta	Mixed	Non-Arabic
392	t-	Arabic	Arabic
392	tweġiba	Arabic	Arabic
392	tal-	Arabic	Arabic
392	Ministru	Non-Arabic	Non-Arabic
392	,	Symbol	Symbol
392	imma	Arabic	Arabic
392	ġaladarba	Arabic	Arabic
392	affarijiet	Mixed	Non-Arabic
392	bħal	Arabic	Arabic
392	dawn	Arabic	Arabic
392	ikunu	Arabic	Arabic
392	ġew	Arabic	Arabic
392	approvati	Non-Arabic	Non-Arabic
392	mill-	Arabic	Arabic
392	kabinett	Non-Arabic	Non-Arabic
392	u	Arabic	Arabic
392	allura	Non-Arabic	Non-Arabic
392	jkunu	Arabic	Arabic
392	jagħmlu	Arabic	Arabic
392	parti	Non-Arabic	Non-Arabic
392	mill-	Arabic	Arabic
392	policy	Code-Switching	Code-Switching
392	tal-	Arabic	Arabic
392	gvern	Non-Arabic	Non-Arabic
392	,	Symbol	Symbol
392	jista'	Arabic	Arabic
392	l-	Arabic	Arabic
392	Ministru	Non-Arabic	Non-Arabic
392	jgħid	Arabic	Arabic
392	jekk	Arabic	Arabic
392	l-	Arabic	Arabic
392	impjiegi	Non-Arabic	Non-Arabic
392	tal-	Arabic	Arabic
392	management	Code-Switching	Code-Switching
392	u	Arabic	Arabic
392	tal-	Arabic	Arabic
392	ħaddiema	Arabic	Arabic
392	fit-	Arabic	Arabic
392	tliet	Arabic	Arabic
392	aġenziji	Non-Arabic	Non-Arabic
392	li	Arabic	Arabic
392	semmejt	Arabic	Arabic
392	humiex	Arabic	Arabic
392	se	Arabic	Arabic
392	jiġu	Arabic	Arabic
392	ssalvagwardati	Non-Arabic	Non-Arabic
392	?	Symbol	Symbol
393	Lill-	Arabic	Arabic
393	Ministru	Non-Arabic	Non-Arabic
393	m'	Arabic	Arabic
393	iniex	Arabic	Arabic
393	nistaqsih	Arabic	Arabic
393	affarijiet	Mixed	Non-Arabic
393	tekniċi	Non-Arabic	Non-Arabic
393	imma	Arabic	Arabic
393	qed	Arabic	Arabic
393	nagħmillu	Arabic	Arabic
393	domanda	Non-Arabic	Non-Arabic
393	wiesgħa	Arabic	Arabic
393	fuq	Arabic	Arabic
393	kwestjoni	Non-Arabic	Non-Arabic
393	ta'	Arabic	Arabic
393	impjiegi	Non-Arabic	Non-Arabic
393	,	Symbol	Symbol
393	u	Arabic	Arabic
393	dan	Arabic	Arabic
393	fuq	Arabic	Arabic
393	kollox	Arabic	Arabic
393	wara	Arabic	Arabic
393	statement	Code-Switching	Code-Switching
393	li	Arabic	Arabic
393	sar	Arabic	Arabic
393	fil-	Arabic	Arabic
393	pubbliku	Non-Arabic	Non-Arabic
393	ftit	Arabic	Arabic
393	tal-	Arabic	Arabic
393	ġimgħat	Arabic	Arabic
393	ilu	Arabic	Arabic
393	biss	Arabic	Arabic
393	.	Symbol	Symbol
394	MR	Code-Switching	Code-Switching
394	SPEAKER	Code-Switching	Code-Switching
394	:	Symbol	Symbol
394	Il-	Arabic	Arabic
394	Ministru	Non-Arabic	Non-Arabic
394	.	Symbol	Symbol
395	ONOR	Non-Arabic	Non-Arabic
395	.	Symbol	Symbol
395	NINU	Name (Non-Arabic)	Name
395	ZAMMIT	Name (Arabic)	Name
395	:	Symbol	Symbol
395	Huwa	Arabic	Arabic
395	ovvju	Non-Arabic	Non-Arabic
395	li	Arabic	Arabic
395	biex	Arabic	Arabic
395	issir	Arabic	Arabic
395	l-	Arabic	Arabic
395	amalgamazzjoni	Non-Arabic	Non-Arabic
395	jridu	Arabic	Arabic
395	jsiru	Arabic	Arabic
395	l-	Arabic	Arabic
395	istudji	Non-Arabic	Non-Arabic
395	u	Arabic	Arabic
395	t-	Arabic	Arabic
395	taħditiet	Arabic	Arabic
395	neċessarji	Non-Arabic	Non-Arabic
395	fid-	Arabic	Arabic
395	diversi	Non-Arabic	Non-Arabic
395	livelli	Non-Arabic	Non-Arabic
395	.	Symbol	Symbol
396	F'	Arabic	Arabic
396	dan	Arabic	Arabic
396	ir-	Arabic	Arabic
396	rigward	Non-Arabic	Non-Arabic
396	m'	Arabic	Arabic
396	hemmx	Arabic	Arabic
396	dubju	Non-Arabic	Non-Arabic
396	li	Arabic	Arabic
396	n-	Arabic	Arabic
396	nies	Arabic	Arabic
396	tal-	Arabic	Arabic
396	ministeru	Non-Arabic	Non-Arabic
396	għas-	Arabic	Arabic
396	servizzi	Non-Arabic	Non-Arabic
396	ekonomiċi	Non-Arabic	Non-Arabic
396	huma	Arabic	Arabic
396	l-	Arabic	Arabic
396	esperti	Non-Arabic	Non-Arabic
396	u	Arabic	Arabic
396	jekk	Arabic	Arabic
396	ma	Arabic	Arabic
396	jimpurtax	Mixed	Non-Arabic
396	,	Symbol	Symbol
396	nitlob	Arabic	Arabic
396	lill-	Arabic	Arabic
396	Onor	Non-Arabic	Non-Arabic
396	.	Symbol	Symbol
396	Membru	Non-Arabic	Non-Arabic
396	jkollu	Arabic	Arabic
396	ftit	Arabic	Arabic
396	tal-	Arabic	Arabic
396	paċenzja	Non-Arabic	Non-Arabic
396	u	Arabic	Arabic
396	jistenna	Arabic	Arabic
396	li	Arabic	Arabic
396	jkun	Arabic	Arabic
396	hawn	Arabic	Arabic
396	preżenti	Non-Arabic	Non-Arabic
396	l-	Arabic	Arabic
396	Onor	Non-Arabic	Non-Arabic
396	.	Symbol	Symbol
396	Josef	Name (Arabic)	Name
396	Bonnici	Name (Non-Arabic)	Name
396	biex	Arabic	Arabic
396	jingħata	Arabic	Arabic
396	l-	Arabic	Arabic
396	informazzjoni	Non-Arabic	Non-Arabic
396	li	Arabic	Arabic
396	qed	Arabic	Arabic
396	jitlob	Arabic	Arabic
396	.	Symbol	Symbol
397	MR	Code-Switching	Code-Switching
397	SPEAKER	Code-Switching	Code-Switching
397	:	Symbol	Symbol
397	L-	Arabic	Arabic
397	Onor	Non-Arabic	Non-Arabic
397	.	Symbol	Symbol
397	Farrugia	Name (Arabic)	Name
398	ONOR	Non-Arabic	Non-Arabic
398	.	Symbol	Symbol
398	NOEL	Name (Non-Arabic)	Name
398	FARRUGIA	Name (Arabic)	Name
398	:	Symbol	Symbol
398	Sur	Non-Arabic	Non-Arabic
398	President	Non-Arabic	Non-Arabic
398	,	Symbol	Symbol
398	jien	Arabic	Arabic
398	allura	Non-Arabic	Non-Arabic
398	neħodha	Arabic	Arabic
398	li	Arabic	Arabic
398	l-	Arabic	Arabic
398	Ministru	Non-Arabic	Non-Arabic
398	ma	Arabic	Arabic
398	jafx	Arabic	Arabic
398	x'	Arabic	Arabic
398	inhi	Arabic	Arabic
398	l-	Arabic	Arabic
398	pożizzjoni	Non-Arabic	Non-Arabic
398	dwar	Arabic	Arabic
398	l-	Arabic	Arabic
398	impjiegi	Non-Arabic	Non-Arabic
398	tal-	Arabic	Arabic
398	management	Code-Switching	Code-Switching
398	u	Arabic	Arabic
398	tal-	Arabic	Arabic
398	ħaddiema	Arabic	Arabic
398	inkwantu	Non-Arabic	Non-Arabic
398	għal	Arabic	Arabic
398	din	Arabic	Arabic
398	l-	Arabic	Arabic
398	amalgamazzjoni	Non-Arabic	Non-Arabic
398	?	Symbol	Symbol
399	Nerġa'	Arabic	Arabic
399	ngħid	Arabic	Arabic
399	li	Arabic	Arabic
399	mhux	Arabic	Arabic
399	qed	Arabic	Arabic
399	nistaqsi	Arabic	Arabic
399	domandi	Non-Arabic	Non-Arabic
399	tekniċi	Non-Arabic	Non-Arabic
399	imma	Arabic	Arabic
399	qiegħed	Arabic	Arabic
399	nistaqsi	Arabic	Arabic
399	biss	Arabic	Arabic
399	jekk	Arabic	Arabic
399	l-	Arabic	Arabic
399	impjiegi	Non-Arabic	Non-Arabic
399	tal-	Arabic	Arabic
399	management	Code-Switching	Code-Switching
399	u	Arabic	Arabic
399	tal-	Arabic	Arabic
399	ħaddiema	Arabic	Arabic
399	f'	Arabic	Arabic
399	dawn	Arabic	Arabic
399	l-	Arabic	Arabic
399	agenziji	Non-Arabic	Non-Arabic
399	humiex	Arabic	Arabic
399	mhedda	Arabic	Arabic
399	.	Symbol	Symbol
400	MR	Code-Switching	Code-Switching
400	SPEAKER	Code-Switching	Code-Switching
400	:	Symbol	Symbol
400	Il-	Arabic	Arabic
400	Ministru	Non-Arabic	Non-Arabic
400	.	Symbol	Symbol
401	ONOR	Non-Arabic	Non-Arabic
401	.	Symbol	Symbol
401	NINU	Name (Non-Arabic)	Name
401	ZAMMIT	Name (Arabic)	Name
401	:	Symbol	Symbol
401	Sur	Non-Arabic	Non-Arabic
401	President	Non-Arabic	Non-Arabic
401	,	Symbol	Symbol
401	jien	Arabic	Arabic
401	m'	Arabic	Arabic
401	iniex	Arabic	Arabic
401	acting	Code-Switching	Code-Switching
401	b'	Arabic	Arabic
401	mod	Non-Arabic	Non-Arabic
401	formali	Non-Arabic	Non-Arabic
401	għall-	Arabic	Arabic
401	Onor	Non-Arabic	Non-Arabic
401	.	Symbol	Symbol
401	Bonnici	Name (Non-Arabic)	Name
401	.	Symbol	Symbol
402	Hu	Arabic	Arabic
402	l-	Arabic	Arabic
402	ministru	Non-Arabic	Non-Arabic
402	responsabbli	Non-Arabic	Non-Arabic
402	u	Arabic	Arabic
402	hu	Arabic	Arabic
402	jaf	Arabic	Arabic
402	il-	Arabic	Arabic
402	materja	Non-Arabic	Non-Arabic
402	fuq	Arabic	Arabic
402	ponot	Mixed	Non-Arabic
402	subgħajh	Arabic	Arabic
402	.	Symbol	Symbol
403	Kieku	Arabic	Arabic
403	kien	Arabic	Arabic
403	hawn	Arabic	Arabic
403	ċertament	Non-Arabic	Non-Arabic
403	li	Arabic	Arabic
403	kien	Arabic	Arabic
403	jirrispondi	Mixed	Non-Arabic
403	għad-	Arabic	Arabic
403	domanda	Non-Arabic	Non-Arabic
403	ta'	Arabic	Arabic
403	l-	Arabic	Arabic
403	Onor	Non-Arabic	Non-Arabic
403	.	Symbol	Symbol
403	Interpellant	Non-Arabic	Non-Arabic
403	.	Symbol	Symbol
404	Irrid	Arabic	Arabic
404	ngħid	Arabic	Arabic
404	ukoll	Arabic	Arabic
404	li	Arabic	Arabic
404	ħadd	Arabic	Arabic
404	m'	Arabic	Arabic
404	għandu	Arabic	Arabic
404	jippretendi	Mixed	Non-Arabic
404	li	Arabic	Arabic
404	dak	Arabic	Arabic
404	il-	Arabic	Arabic
404	ministru	Non-Arabic	Non-Arabic
404	li	Arabic	Arabic
404	jqum	Arabic	Arabic
404	biex	Arabic	Arabic
404	jirrispondi	Mixed	Non-Arabic
404	fl-	Arabic	Arabic
404	assenza	Non-Arabic	Non-Arabic
404	ta'	Arabic	Arabic
404	sieħbu	Arabic	Arabic
404	,	Symbol	Symbol
404	f'	Arabic	Arabic
404	daqqa	Arabic	Arabic
404	waħda	Arabic	Arabic
404	jsir	Arabic	Arabic
404	espert	Non-Arabic	Non-Arabic
404	u	Arabic	Arabic
404	informat	Non-Arabic	Non-Arabic
404	f'	Arabic	Arabic
404	kollox	Arabic	Arabic
404	fuq	Arabic	Arabic
404	qasam	Arabic	Arabic
404	li	Arabic	Arabic
404	mhux	Arabic	Arabic
404	tiegħu	Arabic	Arabic
404	.	Symbol	Symbol
405	L-	Arabic	Arabic
405	ewwel	Arabic	Arabic
405	ħaġa	Arabic	Arabic
405	mhix	Arabic	Arabic
405	prudenza	Non-Arabic	Non-Arabic
405	li	Arabic	Arabic
405	jien	Arabic	Arabic
405	nidħol	Arabic	Arabic
405	fuq	Arabic	Arabic
405	sieħbi	Arabic	Arabic
405	u	Arabic	Arabic
405	l-	Arabic	Arabic
405	mistoqsija	Arabic	Arabic
405	li	Arabic	Arabic
405	donnu	Arabic	Arabic
405	se	Arabic	Arabic
405	jibqa'	Arabic	Arabic
405	jinsisti	Mixed	Non-Arabic
405	fuqha	Arabic	Arabic
405	l-	Arabic	Arabic
405	Onor	Non-Arabic	Non-Arabic
405	.	Symbol	Symbol
405	Farrugia	Name (Arabic)	Name
405	,	Symbol	Symbol
405	hi	Arabic	Arabic
405	fuq	Arabic	Arabic
405	materja	Non-Arabic	Non-Arabic
405	totalment	Non-Arabic	Non-Arabic
405	differenti	Non-Arabic	Non-Arabic
405	minn	Arabic	Arabic
405	dik	Arabic	Arabic
405	originali	Non-Arabic	Non-Arabic
405	.	Symbol	Symbol
406	Jien	Arabic	Arabic
406	mhux	Arabic	Arabic
406	daqshekk	Arabic	Arabic
406	prużuntuż	Non-Arabic	Non-Arabic
406	li	Arabic	Arabic
406	ndaħħal	Arabic	Arabic
406	imnieħri	Arabic	Arabic
406	f'	Arabic	Arabic
406	kollox	Arabic	Arabic
406	!	Symbol	Symbol
407	Jekk	Arabic	Arabic
407	l-	Arabic	Arabic
407	Onor	Non-Arabic	Non-Arabic
407	.	Symbol	Symbol
407	Farrugia	Name (Arabic)	Name
407	jrid	Arabic	Arabic
407	li	Arabic	Arabic
407	nitkellmu	Arabic	Arabic
407	fuq	Arabic	Arabic
407	il-	Arabic	Arabic
407	vultaġġ	Non-Arabic	Non-Arabic
407	tad-	Arabic	Arabic
407	dawl	Arabic	Arabic
407	nista'	Arabic	Arabic
407	nwieġbu	Arabic	Arabic
407	sa	Arabic	Arabic
407	ċertu	Non-Arabic	Non-Arabic
407	punt	Non-Arabic	Non-Arabic
407	għax	Arabic	Arabic
407	għandi	Arabic	Arabic
407	ftit	Arabic	Arabic
407	esperjenza	Non-Arabic	Non-Arabic
407	fuq	Arabic	Arabic
407	dawn	Arabic	Arabic
407	l-	Arabic	Arabic
407	affarijiet	Mixed	Non-Arabic
407	,	Symbol	Symbol
407	imma	Arabic	Arabic
407	m'	Arabic	Arabic
407	għandux	Arabic	Arabic
407	jippretendi	Mixed	Non-Arabic
407	li	Arabic	Arabic
407	nirrispondih	Mixed	Non-Arabic
407	għal	Arabic	Arabic
407	kull	Arabic	Arabic
407	domanda	Non-Arabic	Non-Arabic
407	li	Arabic	Arabic
407	jagħmilli	Arabic	Arabic
407	.	Symbol	Symbol
408	Diġa'	Non-Arabic	Non-Arabic
408	għedtlu	Arabic	Arabic
408	li	Arabic	Arabic
408	l-	Arabic	Arabic
408	Ministru	Non-Arabic	Non-Arabic
408	Bonnici	Name (Non-Arabic)	Name
408	hu	Arabic	Arabic
408	l-	Arabic	Arabic
408	bniedem	Arabic	Arabic
408	intiż	Non-Arabic	Non-Arabic
408	fuq	Arabic	Arabic
408	dawn	Arabic	Arabic
408	l-	Arabic	Arabic
408	affarijiet	Mixed	Non-Arabic
408	u	Arabic	Arabic
408	nitolbu	Arabic	Arabic
408	jistaqsi	Arabic	Arabic
408	lilu	Arabic	Arabic
408	.	Symbol	Symbol
409	Qomt	Arabic	Arabic
409	jien	Arabic	Arabic
409	nirrispondi	Mixed	Non-Arabic
409	l-	Arabic	Arabic
409	mistoqsija	Arabic	Arabic
409	oriġinali	Non-Arabic	Non-Arabic
409	dwar	Arabic	Arabic
409	vultaġġ	Non-Arabic	Non-Arabic
409	peress	Non-Arabic	Non-Arabic
409	li	Arabic	Arabic
409	sieħbi	Arabic	Arabic
409	jinsab	Arabic	Arabic
409	impenjat	Non-Arabic	Non-Arabic
409	fuq	Arabic	Arabic
409	xogħol	Arabic	Arabic
409	ieħor	Arabic	Arabic
409	tal-	Arabic	Arabic
409	gvern	Non-Arabic	Non-Arabic
409	.	Symbol	Symbol
410	Jekk	Arabic	Arabic
410	l-	Arabic	Arabic
410	Onor	Non-Arabic	Non-Arabic
410	.	Symbol	Symbol
410	Interpellant	Non-Arabic	Non-Arabic
410	irid	Arabic	Arabic
410	jagħmel	Arabic	Arabic
410	aktar	Arabic	Arabic
410	domandi	Non-Arabic	Non-Arabic
410	,	Symbol	Symbol
410	nitolbu	Arabic	Arabic
410	jagħmilhom	Arabic	Arabic
410	lil	Arabic	Arabic
410	min	Arabic	Arabic
410	għandu	Arabic	Arabic
410	jagħmilhom	Arabic	Arabic
410	.	Symbol	Symbol
411	Naħseb	Arabic	Arabic
411	li	Arabic	Arabic
411	anke	Non-Arabic	Non-Arabic
411	l-	Arabic	Arabic
411	etika	Non-Arabic	Non-Arabic
411	hekk	Arabic	Arabic
411	titlob	Arabic	Arabic
411	.	Symbol	Symbol
412	MR	Code-Switching	Code-Switching
412	SPEAKER	Code-Switching	Code-Switching
412	:	Symbol	Symbol
412	L-	Arabic	Arabic
412	Onor	Non-Arabic	Non-Arabic
412	.	Symbol	Symbol
412	Mizzi	Name (Non-Arabic)	Name
412	.	Symbol	Symbol
413	ONOR	Non-Arabic	Non-Arabic
413	.	Symbol	Symbol
413	JOE	Name (Non-Arabic)	Name
413	MIZZI	Name (Non-Arabic)	Name
413	:	Symbol	Symbol
413	Il-	Arabic	Arabic
413	Ministru	Non-Arabic	Non-Arabic
413	qed	Arabic	Arabic
413	isemmi	Arabic	Arabic
413	l-	Arabic	Arabic
413	etika	Non-Arabic	Non-Arabic
413	u	Arabic	Arabic
413	jien	Arabic	Arabic
413	ngħidlu	Arabic	Arabic
413	li	Arabic	Arabic
413	l-	Arabic	Arabic
413	etika	Non-Arabic	Non-Arabic
413	titlob	Arabic	Arabic
413	li	Arabic	Arabic
413	l-	Arabic	Arabic
413	ministri	Non-Arabic	Non-Arabic
413	jkunu	Arabic	Arabic
413	qegħdin	Arabic	Arabic
413	hawn	Arabic	Arabic
413	preżenti	Non-Arabic	Non-Arabic
413	fil-	Arabic	Arabic
413	Kamra	Non-Arabic	Non-Arabic
413	.	Symbol	Symbol
414	Naħseb	Arabic	Arabic
414	li	Arabic	Arabic
414	jaqbel	Arabic	Arabic
414	miegħi	Arabic	Arabic
414	wkoll	Arabic	Arabic
414	li	Arabic	Arabic
414	dak	Arabic	Arabic
414	il-	Arabic	Arabic
414	ministru	Non-Arabic	Non-Arabic
414	li	Arabic	Arabic
414	lilu	Arabic	Arabic
414	tiġi	Arabic	Arabic
414	indirizzata	Non-Arabic	Non-Arabic
414	l-	Arabic	Arabic
414	ewwel	Arabic	Arabic
414	interprellanza	Non-Arabic	Non-Arabic
414	li	Arabic	Arabic
414	tkun	Arabic	Arabic
414	tidher	Arabic	Arabic
414	fuq	Arabic	Arabic
414	l-	Arabic	Arabic
414	aġenda	Non-Arabic	Non-Arabic
414	,	Symbol	Symbol
414	għandu	Arabic	Arabic
414	jkun	Arabic	Arabic
414	preżenti	Non-Arabic	Non-Arabic
414	biex	Arabic	Arabic
414	jagħti	Arabic	Arabic
414	t-	Arabic	Arabic
414	tweġiba	Arabic	Arabic
414	tiegħu	Arabic	Arabic
414	.	Symbol	Symbol
415	(	Symbol	Symbol
415	Interruzzjonijiet	Mixed	Non-Arabic
415	)	Symbol	Symbol
415	Forsi	Non-Arabic	Non-Arabic
415	xi	Arabic	Arabic
415	ħadd	Arabic	Arabic
415	jista'	Arabic	Arabic
415	jispjegalna	Mixed	Non-Arabic
415	għaliex	Arabic	Arabic
415	m'	Arabic	Arabic
415	huwiex	Arabic	Arabic
415	qiegħed	Arabic	Arabic
415	hawn	Arabic	Arabic
415	il-	Arabic	Arabic
415	Ministru	Non-Arabic	Non-Arabic
415	Josef	Name (Arabic)	Name
415	Bonnici	Name (Non-Arabic)	Name
415	?	Symbol	Symbol
416	Jista'	Arabic	Arabic
416	jkun	Arabic	Arabic
416	li	Arabic	Arabic
416	għalih	Arabic	Arabic
416	hemm	Arabic	Arabic
416	ħaġa	Arabic	Arabic
416	oħra	Arabic	Arabic
416	li	Arabic	Arabic
416	tiġi	Arabic	Arabic
416	qabel	Arabic	Arabic
416	l-	Arabic	Arabic
416	ogħla	Arabic	Arabic
416	istituzzjoni	Non-Arabic	Non-Arabic
416	tal-	Arabic	Arabic
416	pajjiż	Non-Arabic	Non-Arabic
416	!	Symbol	Symbol
417	MR	Code-Switching	Code-Switching
417	SPEAKER	Code-Switching	Code-Switching
417	:	Symbol	Symbol
417	Il-	Arabic	Arabic
417	Ministru	Non-Arabic	Non-Arabic
418	ONOR	Non-Arabic	Non-Arabic
418	.	Symbol	Symbol
418	NINU	Name (Non-Arabic)	Name
418	ZAMMIT	Name (Arabic)	Name
418	:	Symbol	Symbol
418	Jiena	Arabic	Arabic
418	nerġa'	Arabic	Arabic
418	ngħid	Arabic	Arabic
418	li	Arabic	Arabic
418	l-	Arabic	Arabic
418	ministru	Non-Arabic	Non-Arabic
418	m'	Arabic	Arabic
418	huwiex	Arabic	Arabic
418	assenti	Non-Arabic	Non-Arabic
418	b'	Arabic	Arabic
418	kapriċċ	Non-Arabic	Non-Arabic
418	imma	Arabic	Arabic
418	qiegħed	Arabic	Arabic
418	fuq	Arabic	Arabic
418	xogħol	Arabic	Arabic
418	ieħor	Arabic	Arabic
418	tal-	Arabic	Arabic
418	gvern	Non-Arabic	Non-Arabic
418	.	Symbol	Symbol
419	(	Symbol	Symbol
419	Interuzzjonijiet	Mixed	Non-Arabic
419	)	Symbol	Symbol
420	Sur	Non-Arabic	Non-Arabic
420	President	Non-Arabic	Non-Arabic
420	,	Symbol	Symbol
420	jien	Arabic	Arabic
420	infakkar	Arabic	Arabic
420	lill-	Arabic	Arabic
420	Onor	Non-Arabic	Non-Arabic
420	.	Symbol	Symbol
420	Mizzi	Name (Non-Arabic)	Name
420	li	Arabic	Arabic
420	meta	Arabic	Arabic
420	huma	Arabic	Arabic
420	kienu	Arabic	Arabic
420	fuq	Arabic	Arabic
420	din	Arabic	Arabic
420	in-	Arabic	Arabic
420	naħa	Arabic	Arabic
420	tal-	Arabic	Arabic
420	Kamra	Non-Arabic	Non-Arabic
420	kien	Arabic	Arabic
420	iqum	Arabic	Arabic
420	hu	Arabic	Arabic
420	jirrispondi	Mixed	Non-Arabic
420	f'	Arabic	Arabic
420	isem	Arabic	Arabic
420	kulħadd	Arabic	Arabic
420	.	Symbol	Symbol
421	Dak	Arabic	Arabic
421	iż-	Arabic	Arabic
421	żmien	Arabic	Arabic
421	ma	Arabic	Arabic
421	kienx	Arabic	Arabic
421	jiġi	Arabic	Arabic
421	ministru	Non-Arabic	Non-Arabic
421	wieħed	Arabic	Arabic
421	hawn	Arabic	Arabic
421	ġew	Arabic	Arabic
421	imma	Arabic	Arabic
421	kienu	Arabic	Arabic
421	jbellgħu	Arabic	Arabic
